[?1034h## opening file [/afs/cern.ch/user/a/asgbase/patspace/xAODs/r7562/data15_13TeV.00284154.physics_Main.merge.AOD.r7562_p2521/AOD.07687819._000382.pool.root.1]...
## importing ROOT...
## importing ROOT... [DONE]
## opening file [OK]

================================================================================
         Event data
================================================================================
     Mem Size       Disk Size        Size/Evt      Compression  Items  Container Name (Type)
     375.889 kb       27.131 kb        0.009 kb       13.855     3171  HLT_xAOD__TrigT2ZdcSignalsContainer_zdcsignals (DataVector<xAOD::TrigT2ZdcSignals_v1>) [Trig]
     376.029 kb       27.133 kb        0.009 kb       13.859     3171  HLT_xAOD__TrigVertexCountsContainer_vertexcounts (DataVector<xAOD::TrigVertexCounts_v1>) [Trig]
     141.520 kb       27.924 kb        0.009 kb        5.068     3171  LArNoisyROSummary (LArNoisyROSummary_p3) [Calo]
     468.156 kb       28.050 kb        0.009 kb       16.690     3171  HLT_xAOD__MuonRoIContainer_L1TopoMuon (DataVector<xAOD::MuonRoI_v1>) [Trig]
     394.891 kb       28.400 kb        0.009 kb       13.904     3171  HLT_xAOD__TrigRNNOutputContainer_TrigRingerNeuralFex (DataVector<xAOD::TrigRNNOutput_v2>) [Trig]
     394.820 kb       28.552 kb        0.009 kb       13.828     3171  HLT_xAOD__TrigRingerRingsContainer_TrigT2CaloEgamma (DataVector<xAOD::TrigRingerRings_v2>) [Trig]
     511.861 kb       28.877 kb        0.009 kb       17.726     3171  HLT_xAOD__TrigCompositeContainer_L1TopoMET (DataVector<xAOD::TrigComposite_v1>) [Trig]
     512.283 kb       29.316 kb        0.009 kb       17.474     3171  HLT_xAOD__TrigCompositeContainer_L1TopoComposite (DataVector<xAOD::TrigComposite_v1>) [Trig]
     542.195 kb       29.656 kb        0.009 kb       18.283     3171  HLT_xAOD__JetContainer_FarawayJet (DataVector<xAOD::Jet_v1>) [Trig]
     542.336 kb       29.815 kb        0.009 kb       18.190     3171  HLT_xAOD__JetContainer_a4tclcwsubFS (DataVector<xAOD::Jet_v1>) [Trig]
     542.336 kb       29.815 kb        0.009 kb       18.190     3171  HLT_xAOD__JetContainer_a10tcemjesPS (DataVector<xAOD::Jet_v1>) [Trig]
     542.336 kb       29.815 kb        0.009 kb       18.190     3171  HLT_xAOD__JetContainer_a4tclcwjesPS (DataVector<xAOD::Jet_v1>) [Trig]
     542.336 kb       29.815 kb        0.009 kb       18.190     3171  HLT_xAOD__JetContainer_a10tcemjesFS (DataVector<xAOD::Jet_v1>) [Trig]
     527.204 kb       29.833 kb        0.009 kb       17.672     3171  HLT_xAOD__TrigPassBitsContainer_passbits (DataVector<xAOD::TrigPassBits_v1>) [Trig]
     542.406 kb       30.000 kb        0.009 kb       18.080     3171  HLT_xAOD__JetContainer_a10tclcwjesPS (DataVector<xAOD::Jet_v1>) [Trig]
     542.406 kb       30.000 kb        0.009 kb       18.080     3171  HLT_xAOD__JetContainer_a10tclcwjesFS (DataVector<xAOD::Jet_v1>) [Trig]
